n_train_data.name	class	sid	corpus_id	gender	acted	arousal	valence featfile
./wav/enterface/ENT_s03/s3_ha_3_R.wav	1	2	2	0	1	2	2	./feat/RAW//s3_ha_3_R.wav.csv
./wav/enterface/ENT_s03/s3_ha_4_R.wav	1	2	2	0	1	2	2	./feat/RAW//s3_ha_4_R.wav.csv
./wav/enterface/ENT_s03/s3_ha_5_R.wav	1	2	2	0	1	2	2	./feat/RAW//s3_ha_5_R.wav.csv
./wav/enterface/ENT_s04/s4_ha_1_R.wav	1	3	2	1	1	2	2	./feat/RAW//s4_ha_1_R.wav.csv
./wav/enterface/ENT_s04/s4_ha_2_R.wav	1	3	2	1	1	2	2	./feat/RAW//s4_ha_2_R.wav.csv
./wav/enterface/ENT_s04/s4_ha_3_R.wav	1	3	2	1	1	2	2	./feat/RAW//s4_ha_3_R.wav.csv
./wav/enterface/ENT_s04/s4_ha_4_R.wav	1	3	2	1	1	2	2	./feat/RAW//s4_ha_4_R.wav.csv
./wav/enterface/ENT_s04/s4_ha_5_R.wav	1	3	2	1	1	2	2	./feat/RAW//s4_ha_5_R.wav.csv
./wav/enterface/ENT_s05/s5_ha_1_R.wav	1	4	2	1	1	2	2	./feat/RAW//s5_ha_1_R.wav.csv
./wav/enterface/ENT_s05/s5_ha_2_R.wav	1	4	2	1	1	2	2	./feat/RAW//s5_ha_2_R.wav.csv
./wav/enterface/ENT_s05/s5_ha_3_R.wav	1	4	2	1	1	2	2	./feat/RAW//s5_ha_3_R.wav.csv
./wav/enterface/ENT_s05/s5_ha_4_R.wav	1	4	2	1	1	2	2	./feat/RAW//s5_ha_4_R.wav.csv
./wav/enterface/ENT_s05/s5_ha_5_R.wav	1	4	2	1	1	2	2	./feat/RAW//s5_ha_5_R.wav.csv
./wav/enterface/ENT_s06/s6_ha_R.wav	1	5	2	0	1	2	2	./feat/RAW//s6_ha_R.wav.csv
./wav/enterface/ENT_s07/s7_ha_1_R.wav	1	6	2	1	1	2	2	./feat/RAW//s7_ha_1_R.wav.csv
./wav/enterface/ENT_s07/s7_ha_2_R.wav	1	6	2	1	1	2	2	./feat/RAW//s7_ha_2_R.wav.csv
./wav/enterface/ENT_s07/s7_ha_3_R.wav	1	6	2	1	1	2	2	./feat/RAW//s7_ha_3_R.wav.csv
./wav/enterface/ENT_s07/s7_ha_4_R.wav	1	6	2	1	1	2	2	./feat/RAW//s7_ha_4_R.wav.csv
./wav/enterface/ENT_s07/s7_ha_5_R.wav	1	6	2	1	1	2	2	./feat/RAW//s7_ha_5_R.wav.csv
./wav/enterface/ENT_s08/s8_ha_1_R.wav	1	7	2	0	1	2	2	./feat/RAW//s8_ha_1_R.wav.csv
./wav/enterface/ENT_s08/s8_ha_2_R.wav	1	7	2	0	1	2	2	./feat/RAW//s8_ha_2_R.wav.csv
./wav/enterface/ENT_s08/s8_ha_3_R.wav	1	7	2	0	1	2	2	./feat/RAW//s8_ha_3_R.wav.csv
./wav/enterface/ENT_s08/s8_ha_4_R.wav	1	7	2	0	1	2	2	./feat/RAW//s8_ha_4_R.wav.csv
./wav/enterface/ENT_s08/s8_ha_5_R.wav	1	7	2	0	1	2	2	./feat/RAW//s8_ha_5_R.wav.csv
./wav/enterface/ENT_s09/s9_ha_1_R.wav	1	8	2	0	1	2	2	./feat/RAW//s9_ha_1_R.wav.csv
./wav/enterface/ENT_s09/s9_ha_2_R.wav	1	8	2	0	1	2	2	./feat/RAW//s9_ha_2_R.wav.csv
./wav/enterface/ENT_s09/s9_ha_3_R.wav	1	8	2	0	1	2	2	./feat/RAW//s9_ha_3_R.wav.csv
./wav/enterface/ENT_s09/s9_ha_4_R.wav	1	8	2	0	1	2	2	./feat/RAW//s9_ha_4_R.wav.csv
./wav/enterface/ENT_s09/s9_ha_5_R.wav	1	8	2	0	1	2	2	./feat/RAW//s9_ha_5_R.wav.csv
./wav/enterface/ENT_s10/s10_ha_1_R.wav	1	9	2	0	1	2	2	./feat/RAW//s10_ha_1_R.wav.csv
./wav/enterface/ENT_s10/s10_ha_2_R.wav	1	9	2	0	1	2	2	./feat/RAW//s10_ha_2_R.wav.csv
./wav/enterface/ENT_s10/s10_ha_3_R.wav	1	9	2	0	1	2	2	./feat/RAW//s10_ha_3_R.wav.csv
./wav/enterface/ENT_s10/s10_ha_4_R.wav	1	9	2	0	1	2	2	./feat/RAW//s10_ha_4_R.wav.csv
./wav/enterface/ENT_s10/s10_ha_5_R.wav	1	9	2	0	1	2	2	./feat/RAW//s10_ha_5_R.wav.csv
./wav/enterface/ENT_s12/s12_ha_1_R.wav	1	10	2	1	1	2	2	./feat/RAW//s12_ha_1_R.wav.csv
./wav/enterface/ENT_s12/s12_ha_2_R.wav	1	10	2	1	1	2	2	./feat/RAW//s12_ha_2_R.wav.csv
./wav/enterface/ENT_s12/s12_ha_3_R.wav	1	10	2	1	1	2	2	./feat/RAW//s12_ha_3_R.wav.csv
./wav/enterface/ENT_s12/s12_ha_4_R.wav	1	10	2	1	1	2	2	./feat/RAW//s12_ha_4_R.wav.csv
./wav/enterface/ENT_s12/s12_ha_5_R.wav	1	10	2	1	1	2	2	./feat/RAW//s12_ha_5_R.wav.csv
./wav/enterface/ENT_s13/s13_ha_1_R.wav	1	11	2	0	1	2	2	./feat/RAW//s13_ha_1_R.wav.csv
./wav/enterface/ENT_s13/s13_ha_2_R.wav	1	11	2	0	1	2	2	./feat/RAW//s13_ha_2_R.wav.csv
./wav/enterface/ENT_s13/s13_ha_3_R.wav	1	11	2	0	1	2	2	./feat/RAW//s13_ha_3_R.wav.csv
./wav/enterface/ENT_s13/s13_ha_4_R.wav	1	11	2	0	1	2	2	./feat/RAW//s13_ha_4_R.wav.csv
./wav/enterface/ENT_s13/s13_ha_5_R.wav	1	11	2	0	1	2	2	./feat/RAW//s13_ha_5_R.wav.csv
./wav/enterface/ENT_s14/s14_ha_1_R.wav	1	12	2	0	1	2	2	./feat/RAW//s14_ha_1_R.wav.csv
./wav/enterface/ENT_s14/s14_ha_2_R.wav	1	12	2	0	1	2	2	./feat/RAW//s14_ha_2_R.wav.csv
./wav/enterface/ENT_s14/s14_ha_3_R.wav	1	12	2	0	1	2	2	./feat/RAW//s14_ha_3_R.wav.csv
./wav/enterface/ENT_s14/s14_ha_4_R.wav	1	12	2	0	1	2	2	./feat/RAW//s14_ha_4_R.wav.csv
./wav/enterface/ENT_s14/s14_ha_5_R.wav	1	12	2	0	1	2	2	./feat/RAW//s14_ha_5_R.wav.csv
./wav/enterface/ENT_s15/s15_ha_1_R.wav	1	13	2	0	1	2	2	./feat/RAW//s15_ha_1_R.wav.csv
./wav/enterface/ENT_s15/s15_ha_2_R.wav	1	13	2	0	1	2	2	./feat/RAW//s15_ha_2_R.wav.csv
./wav/enterface/ENT_s15/s15_ha_3_R.wav	1	13	2	0	1	2	2	./feat/RAW//s15_ha_3_R.wav.csv
./wav/enterface/ENT_s15/s15_ha_4_R.wav	1	13	2	0	1	2	2	./feat/RAW//s15_ha_4_R.wav.csv
./wav/enterface/ENT_s15/s15_ha_5_R.wav	1	13	2	0	1	2	2	./feat/RAW//s15_ha_5_R.wav.csv
./wav/enterface/ENT_s16/s16_ha_1_R.wav	1	14	2	0	1	2	2	./feat/RAW//s16_ha_1_R.wav.csv
./wav/enterface/ENT_s16/s16_ha_2_R.wav	1	14	2	0	1	2	2	./feat/RAW//s16_ha_2_R.wav.csv
./wav/enterface/ENT_s16/s16_ha_3_R.wav	1	14	2	0	1	2	2	./feat/RAW//s16_ha_3_R.wav.csv
./wav/enterface/ENT_s16/s16_ha_4_R.wav	1	14	2	0	1	2	2	./feat/RAW//s16_ha_4_R.wav.csv
./wav/enterface/ENT_s16/s16_ha_5_R.wav	1	14	2	0	1	2	2	./feat/RAW//s16_ha_5_R.wav.csv
./wav/enterface/ENT_s17/s17_ha_1_R.wav	1	15	2	0	1	2	2	./feat/RAW//s17_ha_1_R.wav.csv
./wav/enterface/ENT_s17/s17_ha_2_R.wav	1	15	2	0	1	2	2	./feat/RAW//s17_ha_2_R.wav.csv
./wav/enterface/ENT_s17/s17_ha_3_R.wav	1	15	2	0	1	2	2	./feat/RAW//s17_ha_3_R.wav.csv
./wav/enterface/ENT_s17/s17_ha_4_R.wav	1	15	2	0	1	2	2	./feat/RAW//s17_ha_4_R.wav.csv
./wav/enterface/ENT_s17/s17_ha_5_R.wav	1	15	2	0	1	2	2	./feat/RAW//s17_ha_5_R.wav.csv
./wav/enterface/ENT_s18/s18_ha_1_R.wav	1	16	2	0	1	2	2	./feat/RAW//s18_ha_1_R.wav.csv
./wav/enterface/ENT_s18/s18_ha_2_R.wav	1	16	2	0	1	2	2	./feat/RAW//s18_ha_2_R.wav.csv
./wav/enterface/ENT_s18/s18_ha_3_R.wav	1	16	2	0	1	2	2	./feat/RAW//s18_ha_3_R.wav.csv
./wav/enterface/ENT_s18/s18_ha_4_R.wav	1	16	2	0	1	2	2	./feat/RAW//s18_ha_4_R.wav.csv
./wav/enterface/ENT_s18/s18_ha_5_R.wav	1	16	2	0	1	2	2	./feat/RAW//s18_ha_5_R.wav.csv
./wav/enterface/ENT_s19/s19_ha_1_R.wav	1	17	2	0	1	2	2	./feat/RAW//s19_ha_1_R.wav.csv
./wav/enterface/ENT_s19/s19_ha_2_R.wav	1	17	2	0	1	2	2	./feat/RAW//s19_ha_2_R.wav.csv
./wav/enterface/ENT_s19/s19_ha_3_R.wav	1	17	2	0	1	2	2	./feat/RAW//s19_ha_3_R.wav.csv
./wav/enterface/ENT_s19/s19_ha_4_R.wav	1	17	2	0	1	2	2	./feat/RAW//s19_ha_4_R.wav.csv
./wav/enterface/ENT_s19/s19_ha_5_R.wav	1	17	2	0	1	2	2	./feat/RAW//s19_ha_5_R.wav.csv
./wav/enterface/ENT_s20/s20_ha_1_R.wav	1	18	2	0	1	2	2	./feat/RAW//s20_ha_1_R.wav.csv
./wav/enterface/ENT_s20/s20_ha_2_R.wav	1	18	2	0	1	2	2	./feat/RAW//s20_ha_2_R.wav.csv
./wav/enterface/ENT_s20/s20_ha_3_R.wav	1	18	2	0	1	2	2	./feat/RAW//s20_ha_3_R.wav.csv
./wav/enterface/ENT_s20/s20_ha_4_R.wav	1	18	2	0	1	2	2	./feat/RAW//s20_ha_4_R.wav.csv
./wav/enterface/ENT_s20/s20_ha_5_R.wav	1	18	2	0	1	2	2	./feat/RAW//s20_ha_5_R.wav.csv
./wav/enterface/ENT_s21/s21_ha_1_R.wav	1	19	2	0	1	2	2	./feat/RAW//s21_ha_1_R.wav.csv
./wav/enterface/ENT_s21/s21_ha_2_R.wav	1	19	2	0	1	2	2	./feat/RAW//s21_ha_2_R.wav.csv
./wav/enterface/ENT_s21/s21_ha_3_R.wav	1	19	2	0	1	2	2	./feat/RAW//s21_ha_3_R.wav.csv
./wav/enterface/ENT_s21/s21_ha_4_R.wav	1	19	2	0	1	2	2	./feat/RAW//s21_ha_4_R.wav.csv
./wav/enterface/ENT_s21/s21_ha_5_R.wav	1	19	2	0	1	2	2	./feat/RAW//s21_ha_5_R.wav.csv
./wav/enterface/ENT_s22/s22_ha_1_R.wav	1	20	2	0	1	2	2	./feat/RAW//s22_ha_1_R.wav.csv
./wav/enterface/ENT_s22/s22_ha_2_R.wav	1	20	2	0	1	2	2	./feat/RAW//s22_ha_2_R.wav.csv
./wav/enterface/ENT_s22/s22_ha_3_R.wav	1	20	2	0	1	2	2	./feat/RAW//s22_ha_3_R.wav.csv
./wav/enterface/ENT_s22/s22_ha_4_R.wav	1	20	2	0	1	2	2	./feat/RAW//s22_ha_4_R.wav.csv
./wav/enterface/ENT_s22/s22_ha_5_R.wav	1	20	2	0	1	2	2	./feat/RAW//s22_ha_5_R.wav.csv
./wav/enterface/ENT_s23/s23_ha_4_R.wav	1	21	2	0	1	2	2	./feat/RAW//s23_ha_4_R.wav.csv
./wav/enterface/ENT_s23/s23_ha_5_R.wav	1	21	2	0	1	2	2	./feat/RAW//s23_ha_5_R.wav.csv
./wav/enterface/ENT_s24/s24_ha_1_R.wav	1	22	2	0	1	2	2	./feat/RAW//s24_ha_1_R.wav.csv
./wav/enterface/ENT_s24/s24_ha_2_R.wav	1	22	2	0	1	2	2	./feat/RAW//s24_ha_2_R.wav.csv
./wav/enterface/ENT_s24/s24_ha_3_R.wav	1	22	2	0	1	2	2	./feat/RAW//s24_ha_3_R.wav.csv
./wav/enterface/ENT_s24/s24_ha_4_R.wav	1	22	2	0	1	2	2	./feat/RAW//s24_ha_4_R.wav.csv
./wav/enterface/ENT_s24/s24_ha_5_R.wav	1	22	2	0	1	2	2	./feat/RAW//s24_ha_5_R.wav.csv
./wav/enterface/ENT_s25/s25_ha_1_R.wav	1	23	2	0	1	2	2	./feat/RAW//s25_ha_1_R.wav.csv
./wav/enterface/ENT_s25/s25_ha_2_R.wav	1	23	2	0	1	2	2	./feat/RAW//s25_ha_2_R.wav.csv
./wav/enterface/ENT_s25/s25_ha_3_R.wav	1	23	2	0	1	2	2	./feat/RAW//s25_ha_3_R.wav.csv
./wav/enterface/ENT_s25/s25_ha_4_R.wav	1	23	2	0	1	2	2	./feat/RAW//s25_ha_4_R.wav.csv
./wav/enterface/ENT_s25/s25_ha_5_R.wav	1	23	2	0	1	2	2	./feat/RAW//s25_ha_5_R.wav.csv
./wav/enterface/ENT_s26/s26_ha_1_R.wav	1	24	2	1	1	2	2	./feat/RAW//s26_ha_1_R.wav.csv
./wav/enterface/ENT_s26/s26_ha_2_R.wav	1	24	2	1	1	2	2	./feat/RAW//s26_ha_2_R.wav.csv
./wav/enterface/ENT_s26/s26_ha_3_R.wav	1	24	2	1	1	2	2	./feat/RAW//s26_ha_3_R.wav.csv
./wav/enterface/ENT_s26/s26_ha_4_R.wav	1	24	2	1	1	2	2	./feat/RAW//s26_ha_4_R.wav.csv
./wav/enterface/ENT_s26/s26_ha_5_R.wav	1	24	2	1	1	2	2	./feat/RAW//s26_ha_5_R.wav.csv
./wav/enterface/ENT_s27/s27_ha_1_R.wav	1	25	2	0	1	2	2	./feat/RAW//s27_ha_1_R.wav.csv
./wav/enterface/ENT_s27/s27_ha_2_R.wav	1	25	2	0	1	2	2	./feat/RAW//s27_ha_2_R.wav.csv
./wav/enterface/ENT_s27/s27_ha_3_R.wav	1	25	2	0	1	2	2	./feat/RAW//s27_ha_3_R.wav.csv
./wav/enterface/ENT_s27/s27_ha_4_R.wav	1	25	2	0	1	2	2	./feat/RAW//s27_ha_4_R.wav.csv
./wav/enterface/ENT_s27/s27_ha_5_R.wav	1	25	2	0	1	2	2	./feat/RAW//s27_ha_5_R.wav.csv
./wav/enterface/ENT_s28/s28_ha_1_R.wav	1	26	2	1	1	2	2	./feat/RAW//s28_ha_1_R.wav.csv
./wav/enterface/ENT_s28/s28_ha_2_R.wav	1	26	2	1	1	2	2	./feat/RAW//s28_ha_2_R.wav.csv
./wav/enterface/ENT_s28/s28_ha_3_R.wav	1	26	2	1	1	2	2	./feat/RAW//s28_ha_3_R.wav.csv
./wav/enterface/ENT_s28/s28_ha_4_R.wav	1	26	2	1	1	2	2	./feat/RAW//s28_ha_4_R.wav.csv
./wav/enterface/ENT_s28/s28_ha_5_R.wav	1	26	2	1	1	2	2	./feat/RAW//s28_ha_5_R.wav.csv
./wav/enterface/ENT_s29/s29_ha_1_R.wav	1	27	2	1	1	2	2	./feat/RAW//s29_ha_1_R.wav.csv
./wav/enterface/ENT_s29/s29_ha_2_R.wav	1	27	2	1	1	2	2	./feat/RAW//s29_ha_2_R.wav.csv
./wav/enterface/ENT_s29/s29_ha_3_R.wav	1	27	2	1	1	2	2	./feat/RAW//s29_ha_3_R.wav.csv
./wav/enterface/ENT_s29/s29_ha_4_R.wav	1	27	2	1	1	2	2	./feat/RAW//s29_ha_4_R.wav.csv
./wav/enterface/ENT_s29/s29_ha_5_R.wav	1	27	2	1	1	2	2	./feat/RAW//s29_ha_5_R.wav.csv
./wav/enterface/ENT_s30/s30_ha_1_R.wav	1	28	2	0	1	2	2	./feat/RAW//s30_ha_1_R.wav.csv
./wav/enterface/ENT_s30/s30_ha_2_R.wav	1	28	2	0	1	2	2	./feat/RAW//s30_ha_2_R.wav.csv
./wav/enterface/ENT_s30/s30_ha_3_R.wav	1	28	2	0	1	2	2	./feat/RAW//s30_ha_3_R.wav.csv
./wav/enterface/ENT_s30/s30_ha_4_R.wav	1	28	2	0	1	2	2	./feat/RAW//s30_ha_4_R.wav.csv
./wav/enterface/ENT_s30/s30_ha_5_R.wav	1	28	2	0	1	2	2	./feat/RAW//s30_ha_5_R.wav.csv
./wav/enterface/ENT_s31/s31_ha_1_R.wav	1	29	2	1	1	2	2	./feat/RAW//s31_ha_1_R.wav.csv
./wav/enterface/ENT_s31/s31_ha_2_R.wav	1	29	2	1	1	2	2	./feat/RAW//s31_ha_2_R.wav.csv
./wav/enterface/ENT_s31/s31_ha_3_R.wav	1	29	2	1	1	2	2	./feat/RAW//s31_ha_3_R.wav.csv
./wav/enterface/ENT_s31/s31_ha_4_R.wav	1	29	2	1	1	2	2	./feat/RAW//s31_ha_4_R.wav.csv
./wav/enterface/ENT_s31/s31_ha_5_R.wav	1	29	2	1	1	2	2	./feat/RAW//s31_ha_5_R.wav.csv
./wav/enterface/ENT_s32/s32_ha_1_R.wav	1	30	2	0	1	2	2	./feat/RAW//s32_ha_1_R.wav.csv
./wav/enterface/ENT_s32/s32_ha_2_R.wav	1	30	2	0	1	2	2	./feat/RAW//s32_ha_2_R.wav.csv
./wav/enterface/ENT_s32/s32_ha_3_R.wav	1	30	2	0	1	2	2	./feat/RAW//s32_ha_3_R.wav.csv
./wav/enterface/ENT_s32/s32_ha_4_R.wav	1	30	2	0	1	2	2	./feat/RAW//s32_ha_4_R.wav.csv
./wav/enterface/ENT_s32/s32_ha_5_R.wav	1	30	2	0	1	2	2	./feat/RAW//s32_ha_5_R.wav.csv
./wav/enterface/ENT_s33/s33_ha_1_R.wav	1	31	2	1	1	2	2	./feat/RAW//s33_ha_1_R.wav.csv
./wav/enterface/ENT_s33/s33_ha_2_R.wav	1	31	2	1	1	2	2	./feat/RAW//s33_ha_2_R.wav.csv
./wav/enterface/ENT_s33/s33_ha_3_R.wav	1	31	2	1	1	2	2	./feat/RAW//s33_ha_3_R.wav.csv
./wav/enterface/ENT_s33/s33_ha_4_R.wav	1	31	2	1	1	2	2	./feat/RAW//s33_ha_4_R.wav.csv
./wav/enterface/ENT_s33/s33_ha_5_R.wav	1	31	2	1	1	2	2	./feat/RAW//s33_ha_5_R.wav.csv
./wav/enterface/ENT_s34/s34_ha_1_R.wav	1	32	2	0	1	2	2	./feat/RAW//s34_ha_1_R.wav.csv
./wav/enterface/ENT_s34/s34_ha_2_R.wav	1	32	2	0	1	2	2	./feat/RAW//s34_ha_2_R.wav.csv
./wav/enterface/ENT_s34/s34_ha_3_R.wav	1	32	2	0	1	2	2	./feat/RAW//s34_ha_3_R.wav.csv
./wav/enterface/ENT_s34/s34_ha_4_R.wav	1	32	2	0	1	2	2	./feat/RAW//s34_ha_4_R.wav.csv
./wav/enterface/ENT_s34/s34_ha_5_R.wav	1	32	2	0	1	2	2	./feat/RAW//s34_ha_5_R.wav.csv
./wav/enterface/ENT_s35/s35_ha_1_R.wav	1	33	2	0	1	2	2	./feat/RAW//s35_ha_1_R.wav.csv
./wav/enterface/ENT_s35/s35_ha_2_R.wav	1	33	2	0	1	2	2	./feat/RAW//s35_ha_2_R.wav.csv
./wav/enterface/ENT_s35/s35_ha_3_R.wav	1	33	2	0	1	2	2	./feat/RAW//s35_ha_3_R.wav.csv
./wav/enterface/ENT_s35/s35_ha_4_R.wav	1	33	2	0	1	2	2	./feat/RAW//s35_ha_4_R.wav.csv
./wav/enterface/ENT_s35/s35_ha_5_R.wav	1	33	2	0	1	2	2	./feat/RAW//s35_ha_5_R.wav.csv
./wav/enterface/ENT_s36/s36_ha_1_R.wav	1	34	2	0	1	2	2	./feat/RAW//s36_ha_1_R.wav.csv
./wav/enterface/ENT_s36/s36_ha_2_R.wav	1	34	2	0	1	2	2	./feat/RAW//s36_ha_2_R.wav.csv
./wav/enterface/ENT_s36/s36_ha_3_R.wav	1	34	2	0	1	2	2	./feat/RAW//s36_ha_3_R.wav.csv
./wav/enterface/ENT_s36/s36_ha_4_R.wav	1	34	2	0	1	2	2	./feat/RAW//s36_ha_4_R.wav.csv
./wav/enterface/ENT_s36/s36_ha_5_R.wav	1	34	2	0	1	2	2	./feat/RAW//s36_ha_5_R.wav.csv
./wav/enterface/ENT_s37/s37_ha_1_R.wav	1	35	2	0	1	2	2	./feat/RAW//s37_ha_1_R.wav.csv
./wav/enterface/ENT_s37/s37_ha_2_R.wav	1	35	2	0	1	2	2	./feat/RAW//s37_ha_2_R.wav.csv
./wav/enterface/ENT_s37/s37_ha_3_R.wav	1	35	2	0	1	2	2	./feat/RAW//s37_ha_3_R.wav.csv
./wav/enterface/ENT_s37/s37_ha_4_R.wav	1	35	2	0	1	2	2	./feat/RAW//s37_ha_4_R.wav.csv
./wav/enterface/ENT_s37/s37_ha_5_R.wav	1	35	2	0	1	2	2	./feat/RAW//s37_ha_5_R.wav.csv
./wav/enterface/ENT_s38/s38_ha_1_R.wav	1	36	2	0	1	2	2	./feat/RAW//s38_ha_1_R.wav.csv
./wav/enterface/ENT_s38/s38_ha_2_R.wav	1	36	2	0	1	2	2	./feat/RAW//s38_ha_2_R.wav.csv
./wav/enterface/ENT_s38/s38_ha_3_R.wav	1	36	2	0	1	2	2	./feat/RAW//s38_ha_3_R.wav.csv
./wav/enterface/ENT_s38/s38_ha_4_R.wav	1	36	2	0	1	2	2	./feat/RAW//s38_ha_4_R.wav.csv
./wav/enterface/ENT_s38/s38_ha_5_R.wav	1	36	2	0	1	2	2	./feat/RAW//s38_ha_5_R.wav.csv
./wav/enterface/ENT_s39/s39_ha_1_R.wav	1	37	2	0	1	2	2	./feat/RAW//s39_ha_1_R.wav.csv
./wav/enterface/ENT_s39/s39_ha_2_R.wav	1	37	2	0	1	2	2	./feat/RAW//s39_ha_2_R.wav.csv
./wav/enterface/ENT_s39/s39_ha_3_R.wav	1	37	2	0	1	2	2	./feat/RAW//s39_ha_3_R.wav.csv
./wav/enterface/ENT_s39/s39_ha_4_R.wav	1	37	2	0	1	2	2	./feat/RAW//s39_ha_4_R.wav.csv
./wav/enterface/ENT_s39/s39_ha_5_R.wav	1	37	2	0	1	2	2	./feat/RAW//s39_ha_5_R.wav.csv
./wav/enterface/ENT_s40/s40_ha_1_R.wav	1	38	2	0	1	2	2	./feat/RAW//s40_ha_1_R.wav.csv
./wav/enterface/ENT_s40/s40_ha_2_R.wav	1	38	2	0	1	2	2	./feat/RAW//s40_ha_2_R.wav.csv
./wav/enterface/ENT_s40/s40_ha_3_R.wav	1	38	2	0	1	2	2	./feat/RAW//s40_ha_3_R.wav.csv
./wav/enterface/ENT_s40/s40_ha_4_R.wav	1	38	2	0	1	2	2	./feat/RAW//s40_ha_4_R.wav.csv
./wav/enterface/ENT_s40/s40_ha_5_R.wav	1	38	2	0	1	2	2	./feat/RAW//s40_ha_5_R.wav.csv
./wav/enterface/ENT_s41/s41_ha_1_R.wav	1	39	2	0	1	2	2	./feat/RAW//s41_ha_1_R.wav.csv
./wav/enterface/ENT_s41/s41_ha_2_R.wav	1	39	2	0	1	2	2	./feat/RAW//s41_ha_2_R.wav.csv
./wav/enterface/ENT_s41/s41_ha_3_R.wav	1	39	2	0	1	2	2	./feat/RAW//s41_ha_3_R.wav.csv
./wav/enterface/ENT_s41/s41_ha_4_R.wav	1	39	2	0	1	2	2	./feat/RAW//s41_ha_4_R.wav.csv
./wav/enterface/ENT_s41/s41_ha_5_R.wav	1	39	2	0	1	2	2	./feat/RAW//s41_ha_5_R.wav.csv
./wav/enterface/ENT_s42/s42_ha_1_R.wav	1	40	2	0	1	2	2	./feat/RAW//s42_ha_1_R.wav.csv
./wav/enterface/ENT_s42/s42_ha_2_R.wav	1	40	2	0	1	2	2	./feat/RAW//s42_ha_2_R.wav.csv
./wav/enterface/ENT_s42/s42_ha_3_R.wav	1	40	2	0	1	2	2	./feat/RAW//s42_ha_3_R.wav.csv
./wav/enterface/ENT_s42/s42_ha_4_R.wav	1	40	2	0	1	2	2	./feat/RAW//s42_ha_4_R.wav.csv
./wav/enterface/ENT_s42/s42_ha_5_R.wav	1	40	2	0	1	2	2	./feat/RAW//s42_ha_5_R.wav.csv
./wav/enterface/ENT_s43/s43_ha_1_R.wav	1	41	2	0	1	2	2	./feat/RAW//s43_ha_1_R.wav.csv
./wav/enterface/ENT_s43/s43_ha_2_R.wav	1	41	2	0	1	2	2	./feat/RAW//s43_ha_2_R.wav.csv
./wav/enterface/ENT_s43/s43_ha_3_R.wav	1	41	2	0	1	2	2	./feat/RAW//s43_ha_3_R.wav.csv
./wav/enterface/ENT_s43/s43_ha_4_R.wav	1	41	2	0	1	2	2	./feat/RAW//s43_ha_4_R.wav.csv
./wav/enterface/ENT_s43/s43_ha_5_R.wav	1	41	2	0	1	2	2	./feat/RAW//s43_ha_5_R.wav.csv
./wav/enterface/ENT_s44/s44_ha_1_R.wav	1	42	2	1	1	2	2	./feat/RAW//s44_ha_1_R.wav.csv
./wav/enterface/ENT_s44/s44_ha_2_R.wav	1	42	2	1	1	2	2	./feat/RAW//s44_ha_2_R.wav.csv
./wav/enterface/ENT_s44/s44_ha_3_R.wav	1	42	2	1	1	2	2	./feat/RAW//s44_ha_3_R.wav.csv
./wav/enterface/ENT_s44/s44_ha_4_R.wav	1	42	2	1	1	2	2	./feat/RAW//s44_ha_4_R.wav.csv
./wav/enterface/ENT_s44/s44_ha_5_R.wav	1	42	2	1	1	2	2	./feat/RAW//s44_ha_5_R.wav.csv
./wav/enterface/ENT_s01/s1_sa_1_R.wav	9	0	2	0	1	2	2	./feat/RAW//s1_sa_1_R.wav.csv
./wav/enterface/ENT_s01/s1_sa_2_R.wav	9	0	2	0	1	2	2	./feat/RAW//s1_sa_2_R.wav.csv
./wav/enterface/ENT_s01/s1_sa_3_R.wav	9	0	2	0	1	2	2	./feat/RAW//s1_sa_3_R.wav.csv
./wav/enterface/ENT_s01/s1_sa_4_R.wav	9	0	2	0	1	2	2	./feat/RAW//s1_sa_4_R.wav.csv
./wav/enterface/ENT_s01/s1_sa_5_R.wav	9	0	2	0	1	2	2	./feat/RAW//s1_sa_5_R.wav.csv
./wav/enterface/ENT_s02/s2_sa_1_R.wav	9	1	2	0	1	2	2	./feat/RAW//s2_sa_1_R.wav.csv
./wav/enterface/ENT_s02/s2_sa_2_R.wav	9	1	2	0	1	2	2	./feat/RAW//s2_sa_2_R.wav.csv
./wav/enterface/ENT_s02/s2_sa_3_R.wav	9	1	2	0	1	2	2	./feat/RAW//s2_sa_3_R.wav.csv
./wav/enterface/ENT_s02/s2_sa_4_R.wav	9	1	2	0	1	2	2	./feat/RAW//s2_sa_4_R.wav.csv
./wav/enterface/ENT_s02/s2_sa_5_R.wav	9	1	2	0	1	2	2	./feat/RAW//s2_sa_5_R.wav.csv
./wav/enterface/ENT_s03/s3_sa_1_R.wav	9	2	2	0	1	2	2	./feat/RAW//s3_sa_1_R.wav.csv
./wav/enterface/ENT_s03/s3_sa_2_R.wav	9	2	2	0	1	2	2	./feat/RAW//s3_sa_2_R.wav.csv
./wav/enterface/ENT_s03/s3_sa_3_R.wav	9	2	2	0	1	2	2	./feat/RAW//s3_sa_3_R.wav.csv
./wav/enterface/ENT_s03/s3_sa_4_R.wav	9	2	2	0	1	2	2	./feat/RAW//s3_sa_4_R.wav.csv
./wav/enterface/ENT_s03/s3_sa_5_R.wav	9	2	2	0	1	2	2	./feat/RAW//s3_sa_5_R.wav.csv
